product_links,item_names,img_links,prices
https://www.amazon.com/Amazon-Essentials-Slim-Fit-Jersey-White/dp/B07HJ7CSJ7/ref=sr_1_112?dchild=1&qid=1598342505&s=apparel&sr=1-112,Men's Slim-Fit Pocket Jersey Polo,https://m.media-amazon.com/images/I/7160PsI3fQL._AC_UL320_.jpg,$14.11
https://www.amazon.com/Lucky-Brand-Venice-Burnout-V-Neck/dp/B07997DLKZ/ref=sr_1_113?dchild=1&qid=1598342505&s=apparel&sr=1-113,Men's Venice Burnout V Neck Tee,https://m.media-amazon.com/images/I/A1MDGFkKS-L._AC_UL320_.jpg,$23.62
https://www.amazon.com/Amazon-Essentials-Regular-Fit-Long-Sleeve-X-Large/dp/B07F271T8F/ref=sr_1_114?dchild=1&qid=1598342505&s=apparel&sr=1-114,Men's Regular-Fit Long-Sleeve Pocket Oxford Shirt,https://m.media-amazon.com/images/I/81MxhNmNcnL._AC_UL320_.jpg,$18.00
https://www.amazon.com/IZOD-Advantage-Performance-Solid-4X-Large/dp/B01LXTJRXF/ref=sr_1_115?dchild=1&qid=1598342505&s=apparel&sr=1-115,Men's Big and Tall Advantage Performance Short Sleeve Solid Polo Shirt,https://m.media-amazon.com/images/I/71IPTrBdrhL._AC_UL320_.jpg,$27.99
https://www.amazon.com/Light-French-Designer-Dress-Shirts/dp/B01BW2FZ1S/ref=sr_1_116?dchild=1&qid=1598342505&s=apparel&sr=1-116,Light Blue with Dark Blue French Cuff Designer Dress Shirts - Made in USA,https://m.media-amazon.com/images/I/618LPDfbF4L._AC_UL320_.jpg,$135.00
https://www.amazon.com/Grunt-Style-Matters-T-Shirt-X-Large/dp/B07JQV2LWB/ref=sr_1_117?dchild=1&qid=1598342505&s=apparel&sr=1-117,Size Matters Men's T-Shirt,https://m.media-amazon.com/images/I/51So2zFA9vL._AC_UL320_.jpg,$24.95
https://www.amazon.com/Hugo-Boss-Pallas-Short-Sleeve/dp/B01DL94I3Q/ref=sr_1_118?dchild=1&qid=1598342505&s=apparel&sr=1-118,Men's Pallas Short Sleeve Polo Shirt,https://m.media-amazon.com/images/I/81wGbWEj0DL._AC_UL320_.jpg,$88.00
https://www.amazon.com/Jockey-3-pk-Classics-V-Neck-T-Shirts/dp/B016CA8WTM/ref=sr_1_119?dchild=1&qid=1598342505&s=apparel&sr=1-119,"3-pk. Classics V-Neck T-Shirts + Bonus Tee, White",https://m.media-amazon.com/images/I/71UcTWWV72L._AC_UL320_.jpg,$37.99
https://www.amazon.com/Tommy-Hilfiger-Sleeve-T-Shirt-Captain/dp/B07SQ9QW5L/ref=sr_1_120?dchild=1&qid=1598342505&s=apparel&sr=1-120,Men's Short Sleeve Logo T-Shirt,https://m.media-amazon.com/images/I/81wOT6wILzL._AC_UL320_.jpg,$38.90
https://www.amazon.com/Amazon-Essentials-Regular-Fit-Jersey-White/dp/B07HJDJ5QK/ref=sr_1_121?dchild=1&qid=1598342505&s=apparel&sr=1-121,Men's Regular-Fit Pocket Jersey Polo,https://m.media-amazon.com/images/I/61319ChYcmL._AC_UL320_.jpg,$13.00
https://www.amazon.com/Lacoste-Sleeve-Oxford-Regular-Hemisphere/dp/B0722918QX/ref=sr_1_122?dchild=1&qid=1598342505&s=apparel&sr=1-122,Mens Short Sleeve Oxford Button Down Collar Regular Fit Woven Button Down Shirt,https://m.media-amazon.com/images/I/9129EX2N8-L._AC_UL320_.jpg,$58.99
https://www.amazon.com/Alimens-Gentle-Button-Regular-Flannel/dp/B07CY34QG8/ref=sr_1_123?dchild=1&qid=1598342505&s=apparel&sr=1-123,Men's Button Down Regular Fit Long Sleeve Plaid Flannel Casual Shirts,https://m.media-amazon.com/images/I/819wcaoF7FL._AC_UL320_.jpg,$19.99
https://www.amazon.com/Gildan-Ultra-Cotton-White-Medium/dp/B00GSJ9WGK/ref=sr_1_124?dchild=1&qid=1598342505&s=apparel&sr=1-124,Cotton 6 oz. T-Shirt (G200),https://m.media-amazon.com/images/I/71d-Z1KoolL._AC_UL320_.jpg,$6.49
https://www.amazon.com/Amazon-Essentials-Slim-Fit-Short-Sleeve-Anchor/dp/B07JJ122Q3/ref=sr_1_125?dchild=1&qid=1598342505&s=apparel&sr=1-125,Men's Slim-fit Short-Sleeve Print Shirt,https://m.media-amazon.com/images/I/81gLHxtmRML._AC_UL320_.jpg,$16.43
https://www.amazon.com/Nike-Dri-FIT-Short-Sleeve-Medium/dp/B07GP4Q8Z5/ref=sr_1_126?dchild=1&qid=1598342505&s=apparel&sr=1-126,Mens Dri-FIT Short Sleeve Polo Shirt Sky Blue,https://m.media-amazon.com/images/I/51OYS0EJwSL._AC_UL320_.jpg,$59.95
https://www.amazon.com/Dickies-Sleeve-Performance-Cooling-Heather/dp/B073R5L6MP/ref=sr_1_127?dchild=1&qid=1598342505&s=apparel&sr=1-127,Men's Short Sleeve Performance Cooling Tee,https://m.media-amazon.com/images/I/91rDjQ3vctL._AC_UL320_.jpg,$9.94
https://www.amazon.com/Amazon-Essentials-Regular-Fit-Long-Sleeve-Casual/dp/B073G96V4N/ref=sr_1_128?dchild=1&qid=1598342505&s=apparel&sr=1-128,Men's Regular-Fit Long-Sleeve Plaid Casual Poplin Shirt,https://m.media-amazon.com/images/I/A1QFGLRQgOL._AC_UL320_.jpg,$18.00
https://www.amazon.com/Goodthreads-Standard-Fit-Short-Sleeve-Oxford-Pocket/dp/B07736QYPF/ref=sr_1_129?dchild=1&qid=1598342505&s=apparel&sr=1-129,Amazon Brand - Goodthreads Men's Standard-Fit Short-Sleeve Oxford Shirt w/Pocket,https://m.media-amazon.com/images/I/71pgxHBnncL._AC_UL320_.jpg,$25.00
https://www.amazon.com/Button-Shirts-Casual-Lightweight-Fishing/dp/B07SPZHPHL/ref=sr_1_130?dchild=1&qid=1598342505&s=apparel&sr=1-130,Mens Button Down Shirts Casual Short Sleeve Linen Beach Tops Cotton Lightweight Fishing Tees Spread Collar Plain Shirt,https://m.media-amazon.com/images/I/51mtCXvVgdL._AC_UL320_.jpg,$23.98
